,geoid,dest_type,distance,time
72750,7022099,health_services,1205,4
72751,7022100,health_services,758,4
72752,7022125,health_services,1951,4
72753,7022082,health_services,3030,4
72754,7022083,health_services,562,4
72755,7022084,health_services,1820,4
72756,7022085,health_services,2147,4
72757,7022086,health_services,288,4
72758,7022087,health_services,667,4
72759,7022088,health_services,439,4
72760,7022089,health_services,526,4
72761,7022090,health_services,529,4
72762,7022091,health_services,653,4
72763,7022092,health_services,949,4
72764,7022093,health_services,774,4
72765,7022094,health_services,1193,4
72766,7022095,health_services,944,4
72767,7022096,health_services,461,4
72768,7022097,health_services,1127,4
72769,7022101,health_services,2572,4
72770,7022102,health_services,2449,4
72771,7022103,health_services,2649,4
72772,7022104,health_services,2600,4
72773,7022105,health_services,2395,4
72774,7022106,health_services,2882,4
72775,7022107,health_services,2130,4
72776,7022108,health_services,2586,4
72777,7022109,health_services,2279,4
72778,7022110,health_services,1966,4
72779,7022111,health_services,2240,4
72780,7022112,health_services,2625,4
72781,7022113,health_services,2444,4
72782,7022114,health_services,2249,4
72783,7022115,health_services,2420,4
72784,7022116,health_services,2320,4
72785,7022117,health_services,2268,4
72786,7022118,health_services,2237,4
72787,7022119,health_services,1508,4
72788,7022120,health_services,2688,4
72789,7022121,health_services,2723,4
72790,7022128,health_services,2394,4
72791,7022129,health_services,2042,4
72792,7022130,health_services,2232,4
72793,7022131,health_services,2625,4
72794,7022132,health_services,2651,4
72795,7022133,health_services,2299,4
72796,7022134,health_services,2548,4
72797,7022135,health_services,3130,4
72798,7022136,health_services,2444,4
72799,7022137,health_services,2603,4
72800,7022145,health_services,3955,4
72801,7022146,health_services,3607,4
72802,7022147,health_services,4500,4
72803,7022148,health_services,4485,4
72804,7022149,health_services,3911,4
72805,7022150,health_services,3936,4
72806,7022151,health_services,4321,4
72807,7022214,health_services,2148,4
72808,7022215,health_services,1727,4
72809,7022138,health_services,3165,4
72810,7022139,health_services,4890,4
72811,7022140,health_services,3226,4
72812,7022141,health_services,3270,4
72813,7022142,health_services,3150,4
72814,7022143,health_services,3310,4
72815,7022144,health_services,3703,4
72816,7022152,health_services,4131,4
72817,7022153,health_services,4573,4
72818,7022154,health_services,4810,4
72819,7022155,health_services,5399,4
72820,7022156,health_services,2986,4
72821,7022157,health_services,4029,4
72822,7022158,health_services,3991,4
72823,7022159,health_services,4048,4
72824,7022160,health_services,4150,4
72825,7022161,health_services,4395,4
72826,7022162,health_services,4003,4
72827,7022163,health_services,4246,4
72828,7022164,health_services,4138,4
72829,7022165,health_services,4080,4
72830,7022166,health_services,4482,4
72831,7022167,health_services,4477,4
72832,7022168,health_services,4512,4
72833,7022179,health_services,4536,4
72834,7022180,health_services,4339,4
72835,7022169,health_services,5330,4
72836,7022170,health_services,3342,4
72837,7022171,health_services,3576,4
72838,7022172,health_services,4130,4
72839,7022173,health_services,3611,4
72840,7022174,health_services,4421,4
72841,7022175,health_services,3602,4
72842,7022176,health_services,4548,4
72843,7022177,health_services,3739,4
72844,7022178,health_services,4374,4
72845,7022181,health_services,4672,4
72846,7021581,health_services,593,5
72847,7022182,health_services,4872,4
72848,7022183,health_services,26081,4
72849,7022184,health_services,19174,4
72850,7022188,health_services,18532,4
72851,7022189,health_services,17896,4
72852,7022190,health_services,30492,4
72853,7022191,health_services,27583,4
72854,7022192,health_services,24927,4
72855,7022193,health_services,34375,4
72856,7022194,health_services,52445,4
72857,7022195,health_services,43067,4
72858,7022196,health_services,45376,4
72859,7022197,health_services,62324,4
72860,7022198,health_services,63794,4
72861,7022200,health_services,10930,4
72862,7022216,health_services,1451,4
72863,7022217,health_services,1290,4
72864,7022218,health_services,1262,4
72865,7022219,health_services,846,4
72866,7022185,health_services,15188,4
72867,7022186,health_services,28632,4
72868,7022187,health_services,23395,4
72869,7022199,health_services,16219,4
72870,7022263,health_services,4736,4
72871,7022201,health_services,10496,4
72872,7022202,health_services,7005,4
72873,7022203,health_services,7247,4
72874,7022220,health_services,538,4
72875,7022221,health_services,1395,4
72876,7022204,health_services,4532,4
72877,7022205,health_services,10444,4
72878,7022222,health_services,2225,4
72879,7022206,health_services,6343,4
72880,7022208,health_services,7829,4
72881,7022264,health_services,4075,4
72882,7022207,health_services,18216,4
72883,7022209,health_services,3782,4
72884,7022210,health_services,5803,4
72885,7022211,health_services,2355,4
72886,7022212,health_services,1495,4
72887,7022213,health_services,3972,4
72888,7022282,health_services,3995,4
72889,7022223,health_services,2296,4
72890,7022224,health_services,2210,4
72891,7022225,health_services,1687,4
72892,7022226,health_services,1326,4
72893,7022227,health_services,1033,4
72894,7022228,health_services,1126,4
72895,7022229,health_services,488,4
72896,7022230,health_services,513,4
72897,7022241,health_services,1016,4
72898,7022259,health_services,5975,4
72899,7022260,health_services,5895,4
72900,7022261,health_services,4112,4
72901,7022262,health_services,4575,4
72902,7022231,health_services,7842,4
72903,7022232,health_services,2132,4
72904,7022233,health_services,1553,4
72905,7022234,health_services,1858,4
72906,7022235,health_services,1460,4
72907,7022236,health_services,1415,4
72908,7022237,health_services,1509,4
72909,7022238,health_services,1565,4
72910,7022239,health_services,1281,4
72911,7022240,health_services,894,4
72912,7022242,health_services,2776,4
72913,7022243,health_services,3810,4
72914,7022244,health_services,17685,4
72915,7022249,health_services,5518,4
72916,7022250,health_services,5012,4
72917,7022251,health_services,5857,4
72918,7022252,health_services,5364,4
72919,7022253,health_services,6126,4
72920,7022254,health_services,4811,4
72921,7022255,health_services,5572,4
72922,7022256,health_services,5062,4
72923,7022257,health_services,5395,4
72924,7022258,health_services,4597,4
72925,7020911,health_services,634,5
72926,7022245,health_services,4370,4
72927,7022246,health_services,9792,4
72928,7022247,health_services,6143,4
72929,7021606,health_services,434,5
72930,7022265,health_services,4435,4
72931,7022266,health_services,4461,4
72932,7022267,health_services,3346,4
72933,7022268,health_services,4150,4
72934,7022269,health_services,3437,4
72935,7022270,health_services,3771,4
72936,7022271,health_services,4024,4
72937,7022272,health_services,3500,4
72938,7022273,health_services,4528,4
72939,7022274,health_services,4482,4
72940,7022275,health_services,4394,4
72941,7022276,health_services,4308,4
72942,7022277,health_services,3804,4
72943,7022278,health_services,4006,4
72944,7022279,health_services,4673,4
72945,7022280,health_services,4598,4
72946,7022281,health_services,4616,4
72947,7022283,health_services,4466,4
72948,7022284,health_services,4146,4
72949,7022285,health_services,3812,4
72950,7022286,health_services,4585,4
72951,7022287,health_services,4729,4
72952,7022288,health_services,4172,4
72953,7022289,health_services,4610,4
72954,7022290,health_services,2412,4
72955,7022291,health_services,2321,4
72956,7022292,health_services,2309,4
72957,7022293,health_services,2714,4
72958,7022294,health_services,2878,4
72959,7022295,health_services,2496,4
72960,7022296,health_services,2572,4
72961,7022297,health_services,3167,4
72962,7022298,health_services,3140,4
72963,7022299,health_services,2295,4
72964,7022300,health_services,2440,4
72965,7022301,health_services,2447,4
72966,7022302,health_services,3040,4
72967,7022303,health_services,2652,4
72968,7022304,health_services,3363,4
72969,7022305,health_services,3074,4
72970,7022306,health_services,3383,4
72971,7022307,health_services,3224,4
72972,7022308,health_services,3326,4
72973,7022309,health_services,3397,4
72974,7022310,health_services,3248,4
72975,7022311,health_services,3423,4
72976,7022312,health_services,2990,4
72977,7022313,health_services,2846,4
72978,7022314,health_services,3850,4
72979,7022315,health_services,2899,4
72980,7022316,health_services,2562,4
72981,7022317,health_services,3562,4
72982,7022318,health_services,3493,4
72983,7022319,health_services,1301,4
72984,7022320,health_services,1650,4
72985,7022321,health_services,1831,4
72986,7022322,health_services,2293,4
72987,7022323,health_services,2263,4
72988,7022324,health_services,1861,4
72989,7022325,health_services,2182,4
72990,7022326,health_services,1861,4
72991,7022327,health_services,1424,4
72992,7022328,health_services,2280,4
72993,7022329,health_services,1599,4
72994,7022330,health_services,2720,4
72995,7022331,health_services,2312,4
72996,7022332,health_services,1360,4
72997,7022333,health_services,2075,4
72998,7022334,health_services,2917,4
72999,7022335,health_services,1920,4
73000,7022336,health_services,2641,4
73001,7022337,health_services,2312,4
73002,7022338,health_services,2519,4
73003,7022339,health_services,2017,4
73004,7022340,health_services,2200,4
73005,7022341,health_services,2565,4
73006,7022342,health_services,1901,4
73007,7022343,health_services,1386,4
73008,7022344,health_services,1554,4
73009,7022345,health_services,1532,4
73010,7022346,health_services,1683,4
73011,7022347,health_services,1588,4
73012,7022348,health_services,1785,4
73013,7022349,health_services,1697,4
73014,7022350,health_services,26070,4
73015,7022351,health_services,22006,4
73016,7022362,health_services,18502,4
73017,7022363,health_services,18664,4
73018,7022364,health_services,18169,4
73019,7022365,health_services,19008,4
73020,7022366,health_services,18891,4
73021,7022352,health_services,22132,4
73022,7022353,health_services,19864,4
73023,7022354,health_services,21400,4
73024,7022373,health_services,17217,4
73025,7022374,health_services,16516,4
73026,7022375,health_services,16892,4
73027,7022355,health_services,21609,4
73028,7022356,health_services,20469,4
73029,7022376,health_services,17228,4
73030,7022377,health_services,16964,4
73031,7022378,health_services,17254,4
73032,7022379,health_services,16931,4
73033,7022380,health_services,17440,4
73034,7022357,health_services,17332,4
73035,7022358,health_services,11678,4
73036,7022359,health_services,9190,4
73037,7022360,health_services,18152,4
73038,7022361,health_services,19074,4
73039,7022367,health_services,21285,4
73040,7022368,health_services,17380,4
73041,7022369,health_services,16997,4
73042,7022370,health_services,16225,4
73043,7022371,health_services,17056,4
73044,7022372,health_services,16836,4
73045,7022381,health_services,17827,4
73046,7022382,health_services,17189,4
73047,7022383,health_services,17421,4
73048,7022384,health_services,17880,4
73049,7022385,health_services,20141,4
73050,7022386,health_services,16644,4
73051,7022387,health_services,15710,4
73052,7022388,health_services,17219,4
73053,7022389,health_services,16357,4
73054,7022390,health_services,16931,4
73055,7022391,health_services,16508,4
73056,7022392,health_services,16571,4
73057,7022396,health_services,10734,4
73058,7022433,health_services,4888,4
73059,7020100,health_services,3909,5
73060,7022393,health_services,14059,4
73061,7022394,health_services,16671,4
73062,7022395,health_services,22389,4
73063,7022439,health_services,13499,4
73064,7022397,health_services,14155,4
73065,7022398,health_services,21252,4
73066,7022440,health_services,12468,4
73067,7022399,health_services,16974,4
73068,7022400,health_services,32601,4
73069,7022401,health_services,32277,4
73070,7022402,health_services,21734,4
73071,7022403,health_services,44832,4
73072,7022404,health_services,23039,4
73073,7022407,health_services,7989,4
73074,7022441,health_services,12263,4
73075,7022405,health_services,2906,4
73076,7022406,health_services,8937,4
73077,7022408,health_services,15017,4
73078,7022442,health_services,12147,4
73079,7022409,health_services,8553,4
73080,7022410,health_services,14753,4
73081,7022418,health_services,705,4
73082,7022419,health_services,330,4
73083,7022420,health_services,532,4
73084,7022421,health_services,1563,4
73085,7022422,health_services,747,4
73086,7022423,health_services,525,4
73087,7022411,health_services,15253,4
73088,7022412,health_services,34693,4
73089,7022414,health_services,10379,4
73090,7022415,health_services,23160,4
73091,7022416,health_services,731,4
73092,7022424,health_services,334,4
73093,7022425,health_services,236,4
73094,7022426,health_services,648,4
73095,7022427,health_services,1018,4
73096,7022428,health_services,1127,4
73097,7022429,health_services,1073,4
73098,7022430,health_services,599,4
73099,7022431,health_services,827,4
73100,7022432,health_services,1063,4
73101,7022443,health_services,12183,4
73102,7022417,health_services,5047,4
73103,7022434,health_services,11010,4
73104,7022444,health_services,11529,4
73105,7022445,health_services,13971,4
73106,7022446,health_services,13576,4
73107,7022447,health_services,13489,4
73108,7022448,health_services,13583,4
73109,7022449,health_services,13569,4
73110,7022450,health_services,12762,4
73111,7022451,health_services,13382,4
73112,7022452,health_services,12837,4
73113,7019143,health_services,18616,5
73114,7019256,health_services,692,5
73115,7022435,health_services,16874,4
73116,7022436,health_services,13091,4
73117,7022437,health_services,14254,4
73118,7022438,health_services,13697,4
73119,7021607,health_services,356,5
73120,7022453,health_services,29706,4
73121,7022454,health_services,62777,4
73122,7022455,health_services,21560,4
73123,7022457,health_services,35318,4
73124,7022458,health_services,13319,4
73125,7019000,health_services,19320,5
73126,7022459,health_services,5500,4
73127,7019125,health_services,11766,5
73128,7019126,health_services,11871,5
73129,7022460,health_services,12772,4
73130,7022461,health_services,1616,4
73131,7022462,health_services,2516,4
73132,7022463,health_services,578,4
73133,7022464,health_services,756,4
73134,7022465,health_services,440,4
73135,7022466,health_services,339,4
73136,7022467,health_services,787,4
73137,7022468,health_services,368,4
73138,7022469,health_services,1229,4
73139,7022470,health_services,1004,4
73140,7022471,health_services,3167,4
73141,7019127,health_services,9750,5
73142,7022472,health_services,562,4
73143,7022473,health_services,401,4
73144,7019128,health_services,7961,5
73145,7019129,health_services,12511,5
73146,7019130,health_services,19106,5
73147,7019131,health_services,18211,5
73148,7019257,health_services,664,5
73149,7022474,health_services,6145,4
73150,7022475,health_services,34566,4
73151,7022476,health_services,24584,4
73152,7022477,health_services,8023,4
73153,7018882,health_services,139149,5
73154,7018907,health_services,33090,5
73155,7018908,health_services,82918,5
73156,7018993,health_services,14956,5
73157,7018994,health_services,15732,5
73158,7019133,health_services,13458,5
73159,7019134,health_services,9821,5
73160,7019135,health_services,8262,5
73161,7019136,health_services,19766,5
73162,7019137,health_services,19502,5
73163,7019138,health_services,19354,5
73164,7019139,health_services,19238,5
73165,7019140,health_services,19168,5
73166,7019141,health_services,18972,5
73167,7019142,health_services,18859,5
73168,7020317,health_services,930,5
73169,7019144,health_services,17122,5
73170,7019145,health_services,17403,5
73171,7019146,health_services,17343,5
73172,7019147,health_services,41694,5
73173,7019150,health_services,17292,5
73174,7019151,health_services,16458,5
73175,7019152,health_services,17267,5
73176,7019153,health_services,16025,5
73177,7019154,health_services,14996,5
73178,7019148,health_services,18220,5
73179,7019149,health_services,16939,5
73180,7019170,health_services,16130,5
73181,7019155,health_services,13585,5
73182,7019156,health_services,19968,5
73183,7019157,health_services,17578,5
73184,7019158,health_services,16943,5
73185,7019159,health_services,16399,5
73186,7019160,health_services,17067,5
73187,7019161,health_services,16145,5
73188,7019162,health_services,16297,5
73189,7019163,health_services,16794,5
73190,7019164,health_services,16620,5
73191,7019165,health_services,16282,5
73192,7019166,health_services,16082,5
73193,7019167,health_services,16060,5
73194,7019168,health_services,16382,5
73195,7019169,health_services,15684,5
73196,7019171,health_services,15632,5
73197,7019172,health_services,15450,5
73198,7019173,health_services,14526,5
73199,7019174,health_services,16618,5
73200,7019175,health_services,16279,5
73201,7019176,health_services,15339,5
73202,7019177,health_services,14734,5
73203,7019178,health_services,17094,5
73204,7019179,health_services,16493,5
73205,7019180,health_services,15991,5
73206,7019181,health_services,16910,5
73207,7019182,health_services,17068,5
73208,7019183,health_services,17181,5
73209,7019184,health_services,17097,5
73210,7019185,health_services,17100,5
73211,7019258,health_services,815,5
73212,7019186,health_services,16859,5
73213,7019187,health_services,16923,5
73214,7019188,health_services,18101,5
73215,7019189,health_services,23835,5
73216,7019259,health_services,766,5
73217,7019194,health_services,12464,5
73218,7019195,health_services,5735,5
73219,7019196,health_services,4465,5
73220,7019197,health_services,5077,5
73221,7019198,health_services,5510,5
73222,7019199,health_services,4586,5
73223,7019200,health_services,5631,5
73224,7019201,health_services,5187,5
73225,7019202,health_services,5315,5
73226,7019203,health_services,5488,5
73227,7019327,health_services,3648,5
73228,7019204,health_services,5196,5
73229,7019205,health_services,5450,5
73230,7019206,health_services,5646,5
73231,7019207,health_services,5765,5
73232,7019212,health_services,4981,5
73233,7019213,health_services,4470,5
73234,7019214,health_services,4868,5
73235,7019215,health_services,4415,5
73236,7019216,health_services,4935,5
73237,7019217,health_services,4899,5
73238,7019238,health_services,1919,5
73239,7019208,health_services,8360,5
73240,7019209,health_services,6032,5
73241,7019210,health_services,3111,5
73242,7019211,health_services,5214,5
73243,7019218,health_services,5906,5
73244,7019219,health_services,3260,5
73245,7019220,health_services,3868,5
73246,7019221,health_services,2518,5
73247,7019222,health_services,2424,5
73248,7019223,health_services,2262,5
73249,7019224,health_services,2558,5
73250,7019225,health_services,2169,5
73251,7019226,health_services,2187,5
73252,7019227,health_services,2708,5
73253,7019228,health_services,6338,5
73254,7019229,health_services,5830,5
73255,7019230,health_services,5702,5
73256,7019231,health_services,3883,5
73257,7019232,health_services,4132,5
73258,7019236,health_services,1506,5
73259,7019237,health_services,2409,5
73260,7019254,health_services,1022,5
73261,7019233,health_services,8177,5
73262,7019234,health_services,8083,5
73263,7019235,health_services,3522,5
73264,7019255,health_services,861,5
73265,7019239,health_services,1199,5
73266,7019240,health_services,1182,5
73267,7019241,health_services,825,5
73268,7019242,health_services,1000,5
73269,7019243,health_services,494,5
73270,7019244,health_services,675,5
73271,7019245,health_services,1168,5
73272,7019246,health_services,1265,5
73273,7019247,health_services,1332,5
73274,7019248,health_services,6084,5
73275,7019249,health_services,1456,5
73276,7019250,health_services,1414,5
73277,7019251,health_services,1370,5
73278,7019252,health_services,1217,5
73279,7019253,health_services,1032,5
73280,7019260,health_services,322,5
73281,7019261,health_services,642,5
73282,7019262,health_services,711,5
73283,7019263,health_services,513,5
73284,7019264,health_services,956,5
73285,7019265,health_services,561,5
73286,7019266,health_services,2793,5
73287,7019267,health_services,6116,5
73288,7019268,health_services,7096,5
73289,7019371,health_services,2512,5
73290,7019269,health_services,2763,5
73291,7019270,health_services,1032,5
73292,7019271,health_services,1762,5
73293,7019272,health_services,1969,5
73294,7019273,health_services,1342,5
73295,7019274,health_services,1803,5
73296,7019275,health_services,1606,5
73297,7019276,health_services,1446,5
73298,7019277,health_services,1408,5
73299,7019278,health_services,894,5
73300,7019279,health_services,1732,5
73301,7019280,health_services,1209,5
73302,7019281,health_services,2346,5
73303,7019282,health_services,2417,5
73304,7019283,health_services,3172,5
73305,7019308,health_services,398,5
73306,7019284,health_services,1559,5
73307,7019285,health_services,7954,5
73308,7019309,health_services,590,5
73309,7019372,health_services,2350,5
73310,7019286,health_services,5257,5
73311,7019287,health_services,7503,5
73312,7019289,health_services,12658,5
73313,7019290,health_services,41301,5
73314,7019291,health_services,17126,5
73315,7019310,health_services,229,5
73316,7019288,health_services,9959,5
73317,7019373,health_services,2416,5
73318,7019292,health_services,38609,5
73319,7019300,health_services,1689,5
73320,7019301,health_services,1796,5
73321,7019302,health_services,1387,5
73322,7019303,health_services,1167,5
73323,7019304,health_services,874,5
73324,7019305,health_services,741,5
73325,7019306,health_services,554,5
73326,7019293,health_services,30261,5
73327,7019294,health_services,4346,5
73328,7019295,health_services,4898,5
73329,7019296,health_services,5457,5
73330,7019297,health_services,5635,5
73331,7019298,health_services,5852,5
73332,7019299,health_services,6066,5
73333,7019374,health_services,2234,5
73334,7019311,health_services,331,5
73335,7019312,health_services,698,5
73336,7019313,health_services,724,5
73337,7019314,health_services,974,5
73338,7019315,health_services,373,5
73339,7019317,health_services,1595,5
73340,7019318,health_services,1949,5
73341,7019319,health_services,2580,5
73342,7019320,health_services,2990,5
73343,7019321,health_services,2158,5
73344,7019322,health_services,2377,5
73345,7019323,health_services,2630,5
73346,7019324,health_services,2340,5
73347,7019325,health_services,2545,5
73348,7019326,health_services,3766,5
73349,7019328,health_services,2804,5
73350,7019329,health_services,3068,5
73351,7019330,health_services,2871,5
73352,7019331,health_services,3351,5
73353,7019332,health_services,3363,5
73354,7019333,health_services,3353,5
73355,7019334,health_services,3335,5
73356,7019335,health_services,3744,5
73357,7019336,health_services,3751,5
73358,7019337,health_services,3485,5
73359,7019338,health_services,2903,5
73360,7019339,health_services,3211,5
73361,7019340,health_services,3236,5
73362,7019341,health_services,3243,5
73363,7019342,health_services,4011,5
73364,7019343,health_services,3802,5
73365,7019344,health_services,3574,5
73366,7019345,health_services,3665,5
73367,7019346,health_services,4206,5
73368,7019347,health_services,3979,5
73369,7019348,health_services,4015,5
73370,7019349,health_services,4126,5
73371,7019350,health_services,4024,5
73372,7019351,health_services,3960,5
73373,7019352,health_services,5229,5
73374,7019353,health_services,4941,5
73375,7019354,health_services,5185,5
73376,7019355,health_services,5281,5
73377,7019356,health_services,5088,5
73378,7019357,health_services,4398,5
73379,7019358,health_services,5135,5
73380,7019375,health_services,1975,5
73381,7019376,health_services,1963,5
73382,7019359,health_services,5654,5
73383,7019360,health_services,2657,5
73384,7019361,health_services,2869,5
73385,7019362,health_services,2883,5
73386,7019363,health_services,2734,5
73387,7019364,health_services,2366,5
73388,7019365,health_services,2084,5
73389,7019366,health_services,3308,5
73390,7019367,health_services,2877,5
73391,7019368,health_services,2097,5
73392,7019369,health_services,2545,5
73393,7019370,health_services,2440,5
73394,7019378,health_services,1907,5
73395,7019379,health_services,1658,5
73396,7019380,health_services,2002,5
73397,7019381,health_services,1212,5
73398,7019382,health_services,1994,5
73399,7019383,health_services,1390,5
73400,7019384,health_services,1796,5
73401,7019385,health_services,1920,5
73402,7019386,health_services,1701,5
73403,7019387,health_services,1582,5
73404,7019388,health_services,1394,5
73405,7019389,health_services,1572,5
73406,7019390,health_services,1846,5
73407,7019391,health_services,1761,5
73408,7019392,health_services,1358,5
73409,7019393,health_services,1208,5
73410,7019394,health_services,1375,5
73411,7021608,health_services,428,5
73412,7019395,health_services,1734,5
73413,7019396,health_services,871,5
73414,7019397,health_services,1882,5
73415,7019398,health_services,1296,5
73416,7019399,health_services,904,5
73417,7019400,health_services,1703,5
73418,7019401,health_services,1217,5
73419,7019402,health_services,2136,5
73420,7019403,health_services,1728,5
73421,7019404,health_services,2223,5
73422,7019405,health_services,2298,5
73423,7019406,health_services,1027,5
73424,7019407,health_services,2255,5
73425,7019408,health_services,1763,5
73426,7019409,health_services,2306,5
73427,7019410,health_services,1709,5
73428,7019411,health_services,1799,5
73429,7019412,health_services,1727,5
73430,7019413,health_services,2280,5
73431,7019414,health_services,1938,5
73432,7019415,health_services,2898,5
73433,7019416,health_services,1970,5
73434,7019417,health_services,2566,5
73435,7019418,health_services,3802,5
73436,7019419,health_services,3066,5
73437,7019420,health_services,4406,5
73438,7019421,health_services,4800,5
73439,7019435,health_services,2793,5
73440,7019422,health_services,3407,5
73441,7019423,health_services,3581,5
73442,7019424,health_services,3619,5
73443,7019425,health_services,3272,5
73444,7019426,health_services,2800,5
73445,7019427,health_services,3217,5
73446,7019428,health_services,2715,5
73447,7019429,health_services,2838,5
73448,7019430,health_services,2760,5
73449,7019431,health_services,2564,5
73450,7019432,health_services,2874,5
73451,7019433,health_services,3066,5
73452,7019434,health_services,2662,5
73453,7019436,health_services,3040,5
73454,7019437,health_services,3000,5
73455,7019438,health_services,3053,5
73456,7019439,health_services,2586,5
73457,7019440,health_services,2296,5
73458,7019441,health_services,2424,5
73459,7019442,health_services,2545,5
73460,7019443,health_services,2373,5
73461,7019444,health_services,1929,5
73462,7019445,health_services,2149,5
73463,7019446,health_services,2403,5
73464,7019447,health_services,1330,5
73465,7019448,health_services,1548,5
73466,7019449,health_services,1260,5
73467,7019450,health_services,1310,5
73468,7019451,health_services,929,5
73469,7019452,health_services,1014,5
73470,7019453,health_services,988,5
73471,7019454,health_services,686,5
73472,7019455,health_services,874,5
73473,7019456,health_services,424,5
73474,7019457,health_services,600,5
73475,7019458,health_services,881,5
73476,7019459,health_services,500,5
73477,7019460,health_services,156,5
73478,7019461,health_services,353,5
73479,7019462,health_services,707,5
73480,7019463,health_services,1211,5
73481,7019464,health_services,1378,5
73482,7019465,health_services,1747,5
73483,7019466,health_services,1448,5
73484,7019467,health_services,2971,5
73485,7019468,health_services,1563,5
73486,7019469,health_services,1898,5
73487,7019481,health_services,1768,5
73488,7019470,health_services,2305,5
73489,7019471,health_services,2660,5
73490,7019472,health_services,3169,5
73491,7019473,health_services,2464,5
73492,7019474,health_services,4865,5
73493,7019475,health_services,5174,5
73494,7019476,health_services,5546,5
73495,7019477,health_services,5034,5
73496,7019478,health_services,4286,5
73497,7019479,health_services,6453,5
73498,7019480,health_services,1965,5
73499,7019482,health_services,2237,5
73500,7019483,health_services,1689,5
73501,7019484,health_services,1371,5
73502,7019485,health_services,1149,5
73503,7019486,health_services,602,5
73504,7019487,health_services,1162,5
73505,7019488,health_services,927,5
73506,7019489,health_services,1090,5
73507,7019490,health_services,1809,5
73508,7019491,health_services,1715,5
73509,7019492,health_services,2295,5
73510,7019501,health_services,12665,5
73511,7019502,health_services,12274,5
73512,7019503,health_services,12129,5
73513,7019504,health_services,12731,5
73514,7019507,health_services,7225,5
73515,7019493,health_services,5316,5
73516,7019494,health_services,11925,5
73517,7019495,health_services,11577,5
73518,7019496,health_services,11358,5
73519,7019497,health_services,11737,5
73520,7019498,health_services,11762,5
73521,7019499,health_services,12490,5
73522,7019500,health_services,12349,5
73523,7019505,health_services,8166,5
73524,7019506,health_services,6658,5
73525,7020318,health_services,944,5
73526,7019508,health_services,6800,5
73527,7019509,health_services,6774,5
73528,7019510,health_services,6491,5
73529,7019511,health_services,7395,5
73530,7019512,health_services,7516,5
73531,7019513,health_services,7813,5
73532,7019514,health_services,6890,5
73533,7019515,health_services,7120,5
73534,7019516,health_services,6754,5
73535,7019548,health_services,5007,5
73536,7021609,health_services,603,5
73537,7019517,health_services,7109,5
73538,7019518,health_services,6624,5
73539,7019519,health_services,6373,5
73540,7019549,health_services,5113,5
73541,7021203,health_services,968,5
73542,7019520,health_services,4736,5
73543,7019523,health_services,6312,5
73544,7019550,health_services,4676,5
73545,7019551,health_services,5130,5
73546,7019552,health_services,4449,5
73547,7019521,health_services,7531,5
73548,7019522,health_services,7874,5
73549,7019539,health_services,1768,5
73550,7019524,health_services,7147,5
73551,7019525,health_services,11668,5
73552,7019540,health_services,1810,5
73553,7019541,health_services,1529,5
73554,7019920,health_services,1183,5
73555,7019526,health_services,13970,5
73556,7019527,health_services,10595,5
73557,7019542,health_services,5714,5
73558,7019543,health_services,5603,5
73559,7019544,health_services,5797,5
73560,7019528,health_services,10366,5
73561,7019532,health_services,5506,5
73562,7019533,health_services,5129,5
73563,7019534,health_services,5257,5
73564,7019536,health_services,2733,5
73565,7019537,health_services,2644,5
73566,7019538,health_services,2471,5
73567,7019545,health_services,5517,5
73568,7019553,health_services,4783,5
73569,7019554,health_services,4960,5
73570,7019555,health_services,4398,5
73571,7019556,health_services,4212,5
73572,7019557,health_services,4540,5
73573,7019558,health_services,4345,5
73574,7019559,health_services,4510,5
73575,7019560,health_services,4931,5
73576,7019561,health_services,4283,5
73577,7019562,health_services,4402,5
73578,7019563,health_services,4521,5
73579,7019564,health_services,4126,5
73580,7019565,health_services,4740,5
73581,7019921,health_services,1272,5
73582,7019566,health_services,4340,5
73583,7019567,health_services,3801,5
73584,7019568,health_services,3829,5
73585,7019569,health_services,3879,5
73586,7019570,health_services,3051,5
73587,7019572,health_services,2796,5
73588,7019573,health_services,2891,5
73589,7019574,health_services,2411,5
73590,7019575,health_services,2989,5
73591,7019576,health_services,2460,5
73592,7019577,health_services,2004,5
73593,7019578,health_services,1609,5
73594,7019579,health_services,1425,5
73595,7019580,health_services,2136,5
73596,7019581,health_services,1446,5
73597,7019582,health_services,2026,5
73598,7019583,health_services,914,5
73599,7019584,health_services,2734,5
73600,7019586,health_services,5745,5
73601,7021406,health_services,827,5
73602,7019587,health_services,5611,5
73603,7019588,health_services,5534,5
73604,7019589,health_services,5518,5
73605,7019590,health_services,5260,5
73606,7019591,health_services,5164,5
73607,7019592,health_services,4946,5
73608,7019593,health_services,4816,5
73609,7019594,health_services,4819,5
73610,7019595,health_services,4633,5
73611,7019596,health_services,6611,5
73612,7019617,health_services,1589,5
73613,7019597,health_services,6161,5
73614,7019598,health_services,5308,5
73615,7019599,health_services,4955,5
73616,7019600,health_services,4652,5
73617,7019601,health_services,4901,5
73618,7019602,health_services,5563,5
73619,7019603,health_services,5475,5
73620,7019604,health_services,5001,5
73621,7019605,health_services,4768,5
73622,7019606,health_services,4456,5
73623,7019643,health_services,451,5
73624,7019607,health_services,5138,5
73625,7019608,health_services,4483,5
73626,7019609,health_services,4547,5
73627,7019610,health_services,3628,5
73628,7019611,health_services,4110,5
